"id","match_date_weekday_id","match_date_day","match_date_month_id","match_date_year","home_team_name_id","away_team_name_id","home_team_goal","away_team_goal"
1994,3,"7",3,"2013",5,11,"2","2"
2010,3,"7",3,"2013",NULL,NULL,"",""
1963,6,"13",3,"2013",20,27,"3","1"
1799,7,"23",3,"2013",16,28,"3","0"
1947,6,"13",3,"2013",11,29,"2","0"
1921,6,"5",3,"2014",22,16,"0","4"
2008,3,"30",5,"2014",NULL,NULL,"",""
2002,3,"30",5,"2014",2,4,"1","0"
1967,3,"30",5,"2014",18,21,"3","3"
1500,3,"11",2,"2014",18,19,"1","2"
1515,3,"11",2,"2014",27,20,"0","2"
1503,3,"11",2,"2014",5,28,"3","0"
1775,6,"19",3,"2014",22,17,"1","2"
1768,6,"19",3,"2014",10,2,"0","1"
1666,6,"26",3,"2014",1,11,"2","0"
1551,2,"7",2,"2014",16,26,"3","1"
1786,1,"17",3,"2014",13,23,"2","2"
1762,6,"19",3,"2014",5,14,"3","1"
1738,3,"20",3,"2014",26,20,"0","3"
1690,6,"26",3,"2014",19,5,"0","1"
1746,6,"19",3,"2014",21,19,"1","1"
1942,6,"5",3,"2014",28,14,"1","2"
1682,6,"26",3,"2014",17,28,"4","1"
1974,3,"30",5,"2014",17,27,"3","0"
1674,6,"26",3,"2014",18,10,"1","0"
1698,6,"26",3,"2014",14,26,"2","2"
1983,3,"30",5,"2014",19,26,"1","0"
1658,3,"27",3,"2014",7,4,"0","2"
1597,6,"3",2,"2014",19,14,"4","1"
1545,1,"8",2,"2014",13,28,"4","0"
1873,7,"8",3,"2014",5,23,"5","1"
1730,3,"20",3,"2014",27,7,"2","3"
1590,6,"3",2,"2014",17,1,"0","1"
1507,3,"11",2,"2014",23,17,"1","3"
1511,3,"11",2,"2014",1,16,"1","1"
1722,3,"20",3,"2014",4,23,"1","2"
1540,1,"8",2,"2014",23,18,"2","0"
1581,6,"3",2,"2014",10,5,"2","0"
1714,4,"21",3,"2014",11,16,"2","0"
1575,3,"4",2,"2014",20,18,"1","0"
1708,7,"22",3,"2014",13,18,"3","1"
1754,6,"19",3,"2014",28,1,"0","0"
1562,4,"5",2,"2014",4,27,"0","0"
1531,3,"11",2,"2014",14,2,"2","2"
1611,6,"3",2,"2014",16,23,"0","1"
1603,6,"3",2,"2014",22,21,"3","0"
1527,3,"11",2,"2014",26,11,"0","2"
1568,3,"4",2,"2014",11,13,"2","3"
1627,7,"29",3,"2014",20,22,"3","0"
1619,6,"3",2,"2014",28,26,"3","1"
1642,3,"27",3,"2014",16,27,"4","0"
1523,3,"11",2,"2014",7,22,"2","1"
1855,6,"12",3,"2014",14,27,"1","0"
1535,3,"11",2,"2014",21,4,"1","2"
1848,6,"12",3,"2014",1,21,"0","1"
1837,6,"12",3,"2014",19,22,"1","0"
1519,3,"11",2,"2014",13,10,"2","0"
1867,6,"12",3,"2014",2,28,"1","0"
1903,6,"5",3,"2014",13,1,"4","1"
1896,3,"6",3,"2014",11,20,"3","0"
1634,4,"28",3,"2014",2,13,"0","2"
1889,3,"6",3,"2014",4,19,"3","0"
1881,4,"7",3,"2014",10,7,"1","2"
1913,6,"5",3,"2014",27,18,"0","1"
1951,7,"1",3,"2014",23,10,"1","2"
1989,3,"30",5,"2014",1,22,"4","0"
1929,6,"5",3,"2014",26,17,"1","0"
1650,3,"27",3,"2014",23,21,"4","0"
1958,4,"31",5,"2014",7,5,"4","0"
1825,6,"12",3,"2014",18,5,"3","3"
1816,3,"13",3,"2014",7,13,"3","2"
1808,4,"14",3,"2014",17,4,"0","1"
1800,2,"16",3,"2014",20,10,"3","1"
1792,1,"17",3,"2014",11,2,"2","3"
1937,6,"5",3,"2014",21,2,"0","3"
1557,7,"6",2,"2014",2,7,"3","3"
1831,6,"12",3,"2014",23,11,"0","1"
1346,4,"10",10,"2015",19,7,"0","1"
955,3,"6",4,"2015",4,3,"0","1"
1976,6,"11",3,"2015",5,28,"0","1"
952,3,"6",4,"2015",20,23,"3","1"
970,3,"29",7,"2015",13,1,"3","1"
1830,6,"25",3,"2015",29,10,"0","0"
939,3,"6",4,"2015",6,27,"2","0"
1258,3,"30",10,"2015",5,11,"0","0"
1241,6,"12",9,"2015",18,1,"0","0"
1529,3,"24",2,"2015",20,18,"4","1"
1953,6,"11",3,"2015",17,11,"1","1"
777,1,"31",4,"2015",23,7,"0","1"
874,3,"20",4,"2015",16,27,"1","2"
805,7,"29",4,"2015",10,1,"2","1"
1352,3,"9",10,"2015",22,1,"2","2"
1518,3,"24",2,"2015",2,17,"1","0"
889,3,"20",4,"2015",6,7,"3","0"
1525,3,"24",2,"2015",28,24,"0","1"
1537,7,"19",2,"2015",18,4,"3","0"
808,7,"29",4,"2015",16,4,"0","0"
1244,6,"12",9,"2015",6,17,"1","0"
885,3,"20",4,"2015",22,28,"1","1"
1504,3,"24",2,"2015",13,1,"2","0"
1246,6,"12",9,"2015",27,3,"3","1"
1521,3,"24",2,"2015",4,23,"3","1"
1364,6,"8",10,"2015",8,23,"4","2"
881,3,"20",4,"2015",4,23,"3","1"
933,4,"7",4,"2015",22,7,"2","0"
1890,6,"18",3,"2015",19,1,"2","1"
1249,6,"12",9,"2015",2,13,"0","1"
877,3,"20",4,"2015",11,8,"2","3"
1252,6,"12",9,"2015",20,19,"2","0"
1930,4,"13",3,"2015",16,13,"4","2"
870,3,"20",4,"2015",1,5,"0","2"
1508,3,"24",2,"2015",8,29,"5","1"
1307,6,"22",10,"2015",8,5,"1","1"
1798,3,"26",3,"2015",11,16,"3","0"
1718,6,"2",2,"2015",10,24,"1","0"
893,7,"15",4,"2015",8,4,"2","1"
866,3,"20",4,"2015",19,2,"1","2"
1145,3,"4",8,"2015",11,7,"1","1"
1559,6,"16",2,"2015",1,28,"6","1"
1325,6,"15",10,"2015",1,11,"0","3"
1367,6,"8",10,"2015",11,6,"2","2"
1217,6,"19",9,"2015",22,6,"1","2"
1131,6,"17",8,"2015",2,10,"1","3"
1223,6,"19",9,"2015",28,18,"0","1"
1710,3,"3",2,"2015",4,2,"1","0"
1553,3,"17",2,"2015",17,13,"2","4"
1898,6,"18",3,"2015",8,17,"2","0"
1273,6,"29",10,"2015",7,10,"0","3"
1220,6,"19",9,"2015",3,23,"2","0"
1148,6,"3",8,"2015",2,18,"2","0"
1349,3,"9",10,"2015",4,17,"2","2"
1276,6,"29",10,"2015",4,2,"1","2"
1261,3,"30",10,"2015",1,27,"3","0"
1637,6,"9",2,"2015",11,23,"0","2"
1279,6,"29",10,"2015",3,8,"1","1"
1264,6,"29",10,"2015",22,20,"0","1"
1281,6,"29",10,"2015",28,23,"2","2"
1267,6,"29",10,"2015",19,18,"0","1"
1270,6,"29",10,"2015",13,6,"2","0"
1938,3,"12",3,"2015",24,20,"0","1"
1984,6,"11",3,"2015",23,2,"1","4"
1038,3,"8",7,"2015",8,6,"2","1"
913,3,"13",4,"2015",13,17,"2","1"
930,7,"8",4,"2015",11,2,"1","1"
1293,3,"23",10,"2015",18,4,"2","3"
909,3,"13",4,"2015",23,6,"0","1"
1151,6,"3",8,"2015",23,10,"2","2"
928,6,"12",4,"2015",27,11,"1","1"
858,4,"21",4,"2015",17,10,"0","0"
1547,3,"17",2,"2015",7,2,"1","3"
1304,6,"22",10,"2015",27,19,"1","1"
1134,6,"17",8,"2015",4,28,"2","0"
905,3,"13",4,"2015",10,19,"0","0"
1694,4,"4",2,"2015",5,13,"0","1"
1629,3,"10",2,"2015",13,29,"6","0"
924,3,"13",4,"2015",28,20,"0","2"
1296,6,"22",10,"2015",16,22,"0","0"
815,3,"27",4,"2015",5,27,"3","0"
901,4,"14",4,"2015",7,18,"2","2"
1686,7,"5",2,"2015",26,20,"1","3"
1621,3,"10",2,"2015",2,16,"1","2"
921,3,"13",4,"2015",3,16,"2","1"
1169,4,"28",9,"2015",6,2,"0","1"
1678,6,"9",2,"2015",28,10,"1","0"
1614,4,"11",2,"2015",4,7,"1","1"
1702,3,"3",2,"2015",16,18,"0","1"
1299,6,"22",10,"2015",10,3,"3","4"
1669,6,"9",2,"2015",26,24,"0","1"
917,3,"13",4,"2015",2,1,"1","0"
897,4,"14",4,"2015",5,22,"1","2"
1660,6,"9",2,"2015",8,1,"2","0"
1605,7,"12",2,"2015",20,17,"0","1"
1301,6,"22",10,"2015",23,17,"1","1"
1021,4,"9",7,"2015",7,2,"1","2"
1643,6,"9",2,"2015",19,5,"3","0"
1284,7,"25",10,"2015",20,7,"0","0"
1906,6,"18",3,"2015",11,24,"1","0"
1542,4,"18",2,"2015",16,20,"1","1"
1073,3,"1",7,"2015",11,23,"6","2"
1157,6,"3",8,"2015",13,22,"6","1"
1084,3,"25",8,"2015",23,22,"3","0"
1110,4,"19",8,"2015",22,27,"6","2"
1107,7,"20",8,"2015",17,19,"0","1"
1076,6,"31",8,"2015",4,7,"1","3"
1851,6,"25",3,"2015",2,26,"0","2"
1499,3,"24",2,"2015",19,7,"6","1"
1078,4,"26",8,"2015",7,1,"1","1"
1806,6,"25",3,"2015",1,5,"2","2"
1081,3,"25",8,"2015",20,11,"2","1"
1160,6,"3",8,"2015",3,6,"1","1"
1813,6,"25",3,"2015",18,7,"0","0"
1098,6,"24",8,"2015",27,18,"0","1"
1839,6,"25",3,"2015",22,17,"2","3"
797,7,"29",4,"2015",11,19,"3","4"
1863,4,"20",3,"2015",22,5,"1","3"
1096,6,"24",8,"2015",19,6,"0","2"
1856,6,"25",3,"2015",24,8,"0","1"
1580,6,"16",2,"2015",23,8,"0","0"
1067,3,"1",7,"2015",13,27,"2","1"
1093,6,"24",8,"2015",10,4,"2","1"
1945,3,"12",3,"2015",29,4,"0","1"
1064,3,"1",7,"2015",22,19,"0","0"
785,7,"29",4,"2015",18,22,"1","0"
1090,3,"25",8,"2015",3,5,"1","5"
1988,6,"11",3,"2015",1,26,"2","0"
1821,6,"25",3,"2015",19,23,"1","1"
1355,3,"9",10,"2015",20,10,"0","2"
1290,4,"24",10,"2015",11,13,"0","2"
1061,3,"1",7,"2015",17,20,"0","3"
1172,3,"27",9,"2015",22,4,"2","2"
1287,4,"24",10,"2015",6,1,"0","0"
1343,7,"11",10,"2015",18,13,"0","3"
1358,6,"8",10,"2015",16,5,"1","0"
1190,6,"26",9,"2015",7,28,"3","2"
1104,6,"24",8,"2015",28,17,"1","2"
1322,6,"15",10,"2015",28,16,"0","1"
1340,6,"15",10,"2015",23,27,"1","3"
1087,3,"25",8,"2015",16,13,"0","0"
789,7,"29",4,"2015",6,5,"1","2"
1512,3,"24",2,"2015",26,16,"0","0"
1565,6,"16",2,"2015",10,11,"1","2"
1058,3,"1",7,"2015",6,10,"2","0"
1914,6,"18",3,"2015",2,18,"0","2"
826,3,"27",4,"2015",7,8,"1","0"
854,7,"22",4,"2015",20,13,"2","1"
1101,6,"24",8,"2015",8,2,"1","0"
830,3,"27",4,"2015",4,6,"2","2"
1310,6,"22",10,"2015",2,28,"2","1"
1069,3,"1",7,"2015",2,16,"0","0"
1181,6,"26",9,"2015",19,3,"2","1"
1328,6,"15",10,"2015",10,8,"1","2"
991,7,"24",7,"2015",2,23,"0","1"
1959,6,"11",3,"2015",10,19,"1","1"
1369,6,"8",10,"2015",3,28,"0","1"
1337,6,"15",10,"2015",17,22,"2","0"
1055,3,"1",7,"2015",18,8,"2","3"
1113,3,"18",8,"2015",6,20,"0","3"
1049,7,"3",7,"2015",5,28,"3","1"
823,3,"27",4,"2015",13,23,"4","1"
846,3,"27",4,"2015",1,20,"4","0"
1175,6,"26",9,"2015",5,13,"4","1"
1119,6,"17",8,"2015",18,23,"1","0"
1047,6,"7",7,"2015",3,22,"0","1"
1572,6,"16",2,"2015",5,26,"2","0"
1208,6,"19",9,"2015",4,20,"2","0"
1588,6,"16",2,"2015",29,22,"2","1"
1116,6,"17",8,"2015",5,7,"0","0"
812,7,"29",4,"2015",20,3,"2","0"
1044,3,"8",7,"2015",28,13,"0","0"
1776,2,"29",3,"2015",26,7,"1","0"
1999,2,"8",3,"2015",28,29,"3","3"
801,7,"29",4,"2015",2,17,"0","0"
1163,6,"3",8,"2015",28,19,"0","1"
1041,3,"8",7,"2015",19,4,"1","0"
1782,4,"27",3,"2015",20,4,"0","0"
1767,1,"30",3,"2015",8,4,"1","3"
936,3,"6",4,"2015",18,5,"1","1"
1313,7,"18",10,"2015",7,3,"1","0"
1166,7,"29",9,"2015",18,11,"2","3"
1652,6,"9",2,"2015",22,18,"1","1"
2009,7,"7",3,"2015",NULL,NULL,"",""
1052,4,"2",7,"2015",1,3,"2","0"
1187,6,"26",9,"2015",16,23,"3","0"
1331,6,"15",10,"2015",6,18,"0","0"
1137,4,"5",8,"2015",17,5,"2","2"
1178,6,"26",9,"2015",10,27,"2","2"
1139,4,"5",8,"2015",20,16,"3","0"
1316,4,"17",10,"2015",13,4,"3","0"
862,3,"20",4,"2015",18,3,"1","2"
1032,3,"8",7,"2015",27,17,"1","0"
1154,6,"3",8,"2015",27,8,"1","2"
1211,6,"19",9,"2015",17,11,"0","0"
842,3,"27",4,"2015",22,11,"0","1"
1015,3,"22",7,"2015",13,7,"1","4"
1029,3,"8",7,"2015",23,1,"0","1"
988,3,"29",7,"2015",10,18,"1","1"
1012,3,"22",7,"2015",4,27,"1","0"
1027,3,"8",7,"2015",10,11,"1","1"
1184,6,"26",9,"2015",1,17,"3","1"
1009,3,"22",7,"2015",11,28,"4","0"
1024,4,"9",7,"2015",20,5,"1","1"
994,4,"23",7,"2015",5,10,"4","1"
1006,3,"22",7,"2015",22,8,"0","3"
1000,3,"22",7,"2015",17,3,"2","2"
1035,3,"8",7,"2015",16,18,"2","0"
1213,6,"19",9,"2015",19,8,"2","2"
1003,3,"22",7,"2015",1,19,"0","1"
1018,6,"21",7,"2015",6,16,"1","2"
1334,6,"15",10,"2015",5,19,"2","2"
997,3,"22",7,"2015",18,20,"2","1"
1205,3,"20",9,"2015",5,2,"1","0"
838,3,"27",4,"2015",28,10,"1","1"
1753,6,"2",2,"2015",28,11,"3","2"
973,3,"29",7,"2015",2,22,"5","1"
1232,3,"13",9,"2015",16,7,"3","1"
1196,4,"21",9,"2015",1,16,"2","3"
1199,4,"21",9,"2015",7,27,"1","1"
976,3,"29",7,"2015",3,11,"3","3"
819,3,"27",4,"2015",17,18,"1","0"
985,3,"29",7,"2015",5,4,"0","0"
1790,3,"26",3,"2015",13,28,"3","2"
1235,3,"13",9,"2015",23,5,"0","1"
1202,3,"20",9,"2015",13,10,"1","2"
1922,7,"14",3,"2015",7,22,"2","0"
1122,6,"17",8,"2015",1,8,"2","2"
1229,4,"14",9,"2015",8,28,"3","2"
967,3,"29",7,"2015",23,19,"2","0"
1596,6,"16",2,"2015",24,19,"0","0"
1193,6,"26",9,"2015",8,20,"2","5"
793,7,"29",4,"2015",27,28,"2","0"
979,3,"29",7,"2015",28,6,"2","3"
781,2,"30",4,"2015",8,13,"0","0"
1125,6,"17",8,"2015",13,3,"5","1"
1745,6,"2",2,"2015",7,29,"2","1"
1319,3,"16",10,"2015",2,20,"1","2"
964,4,"30",7,"2015",7,17,"1","0"
1875,3,"19",3,"2015",4,16,"1","0"
1729,6,"2",2,"2015",17,19,"2","0"
1966,6,"11",3,"2015",18,8,"2","3"
1882,3,"19",3,"2015",13,10,"2","0"
1501,3,"24",2,"2015",22,10,"2","0"
1514,3,"24",2,"2015",11,5,"0","1"
982,3,"29",7,"2015",8,16,"1","1"
961,4,"30",7,"2015",27,20,"1","1"
850,6,"26",4,"2015",19,16,"2","0"
949,3,"6",4,"2015",16,10,"0","0"
834,3,"27",4,"2015",3,2,"0","0"
1238,6,"12",9,"2015",11,4,"3","1"
1533,1,"21",2,"2015",20,23,"0","0"
1142,3,"4",8,"2015",4,1,"1","3"
1760,6,"2",2,"2015",8,22,"3","0"
1736,6,"2",2,"2015",23,1,"2","1"
1128,6,"17",8,"2015",11,16,"0","3"
1226,7,"15",9,"2015",10,22,"2","0"
1359,6,"8",10,"2015",27,2,"1","3"
958,6,"5",4,"2015",19,13,"2","0"
945,3,"6",4,"2015",1,28,"1","1"
1255,4,"31",10,"2015",17,16,"2","1"
942,3,"6",4,"2015",17,8,"0","3"
1260,6,"17",9,"2016",4,7,"1","2"
53,3,"15",2,"2016",4,8,"1","1"
57,3,"15",2,"2016",20,28,"4","0"
29,3,"15",2,"2016",6,23,"2","2"
20,2,"18",2,"2016",16,3,"3","1"
61,1,"12",2,"2016",23,11,"3","0"
23,3,"15",2,"2016",18,7,"1","1"
49,3,"15",2,"2016",11,27,"3","0"
33,3,"15",2,"2016",17,13,"1","1"
37,3,"15",2,"2016",19,10,"2","1"
41,3,"15",2,"2016",1,2,"4","1"
65,1,"12",2,"2016",27,6,"4","2"
45,3,"15",2,"2016",22,5,"5","1"
69,1,"12",2,"2016",7,4,"1","1"
73,2,"11",2,"2016",10,16,"3","2"
100,6,"7",2,"2016",23,4,"3","2"
119,4,"2",2,"2016",1,13,"4","2"
123,3,"1",2,"2016",20,27,"1","0"
104,6,"7",2,"2016",2,19,"2","1"
76,4,"9",2,"2016",13,20,"2","2"
108,6,"7",2,"2016",3,18,"1","1"
127,3,"1",2,"2016",17,7,"3","1"
113,6,"7",2,"2016",28,22,"0","0"
131,3,"1",2,"2016",16,8,"1","1"
80,4,"9",2,"2016",7,6,"2","0"
117,7,"3",2,"2016",4,5,"2","2"
84,3,"8",2,"2016",8,11,"3","1"
87,3,"8",2,"2016",5,1,"1","2"
95,6,"7",2,"2016",10,17,"1","4"
93,6,"7",2,"2016",27,16,"0","1"
166,3,"24",3,"2016",23,20,"0","0"
135,6,"30",3,"2016",18,10,"0","3"
143,6,"30",3,"2016",19,23,"1","1"
162,4,"25",3,"2016",8,17,"4","0"
139,6,"30",3,"2016",6,28,"3","2"
147,6,"30",3,"2016",22,2,"1","0"
151,6,"30",3,"2016",11,3,"2","1"
155,7,"26",3,"2016",5,18,"1","1"
170,6,"23",3,"2016",7,22,"2","2"
174,6,"23",3,"2016",3,4,"1","4"
186,5,"22",3,"2016",20,18,"2","0"
178,6,"23",3,"2016",28,1,"2","4"
183,6,"23",3,"2016",13,19,"4","0"
210,4,"18",3,"2016",20,2,"1","1"
190,1,"21",3,"2016",10,6,"3","1"
194,1,"21",3,"2016",16,2,"2","0"
198,1,"21",3,"2016",7,11,"4","0"
202,2,"20",3,"2016",22,13,"1","1"
206,7,"19",3,"2016",19,5,"0","4"
709,1,"14",1,"2016",13,11,"0","0"
237,6,"16",3,"2016",16,28,"1","0"
241,6,"16",3,"2016",11,1,"1","1"
1051,3,"20",7,"2016",2,13,"1","2"
214,3,"17",3,"2016",4,13,"0","3"
233,6,"16",3,"2016",22,17,"3","0"
217,3,"17",3,"2016",8,10,"2","2"
220,3,"17",3,"2016",3,7,"1","2"
224,6,"16",3,"2016",27,23,"0","3"
229,6,"16",3,"2016",18,6,"0","1"
245,1,"14",3,"2016",2,11,"0","0"
257,3,"10",3,"2016",13,18,"2","1"
249,4,"11",3,"2016",5,16,"3","0"
254,4,"11",3,"2016",7,19,"4","1"
302,6,"2",3,"2016",28,4,"0","4"
282,6,"9",3,"2016",2,27,"1","0"
286,6,"9",3,"2016",28,3,"1","2"
290,4,"4",3,"2016",16,11,"1","0"
294,3,"3",3,"2016",7,5,"1","1"
298,3,"3",3,"2016",8,1,"1","0"
352,3,"20",5,"2016",4,10,"2","2"
307,6,"2",3,"2016",10,2,"2","2"
311,6,"2",3,"2016",23,18,"0","0"
314,6,"2",3,"2016",19,17,"2","2"
277,6,"9",3,"2016",1,22,"3","1"
261,3,"10",3,"2016",23,8,"0","2"
266,6,"9",3,"2016",10,20,"3","3"
270,6,"9",3,"2016",6,11,"1","1"
273,6,"9",3,"2016",17,4,"1","0"
420,3,"6",5,"2016",2,7,"1","2"
443,1,"3",5,"2016",7,13,"3","0"
318,6,"2",3,"2016",27,22,"3","2"
326,6,"2",3,"2016",20,6,"4","0"
322,6,"2",3,"2016",3,13,"0","4"
348,3,"20",5,"2016",2,8,"0","1"
376,3,"13",5,"2016",19,1,"1","2"
331,4,"21",5,"2016",5,3,"3","0"
380,3,"13",5,"2016",3,17,"3","2"
335,4,"21",5,"2016",13,16,"0","1"
385,6,"12",5,"2016",27,13,"0","0"
338,3,"20",5,"2016",22,23,"1","1"
341,3,"20",5,"2016",18,27,"0","1"
389,4,"7",5,"2016",18,16,"1","0"
345,3,"20",5,"2016",6,19,"1","2"
486,3,"28",6,"2016",5,17,"2","1"
373,4,"14",5,"2016",28,5,"0","2"
356,3,"20",5,"2016",17,28,"1","0"
360,3,"20",5,"2016",1,7,"3","2"
364,6,"19",5,"2016",11,20,"0","2"
368,7,"15",5,"2016",8,22,"1","0"
393,3,"6",5,"2016",17,27,"1","0"
396,3,"6",5,"2016",1,23,"1","1"
400,3,"6",5,"2016",22,3,"1","3"
404,3,"6",5,"2016",13,28,"4","0"
439,1,"3",5,"2016",16,6,"1","0"
466,3,"28",6,"2016",6,3,"0","0"
423,6,"5",5,"2016",5,20,"2","2"
470,3,"28",6,"2016",19,28,"2","1"
427,1,"3",5,"2016",10,5,"1","0"
474,3,"28",6,"2016",1,4,"1","2"
431,1,"3",5,"2016",19,22,"1","0"
435,1,"3",5,"2016",20,17,"1","2"
462,2,"2",5,"2016",28,11,"1","3"
446,2,"2",5,"2016",23,2,"2","2"
450,2,"2",5,"2016",27,4,"1","2"
478,3,"28",6,"2016",8,27,"1","0"
454,2,"2",5,"2016",8,18,"2","2"
458,2,"2",5,"2016",3,1,"2","0"
408,3,"6",5,"2016",11,10,"2","3"
416,3,"6",5,"2016",6,8,"0","1"
412,3,"6",5,"2016",4,19,"1","1"
482,3,"28",6,"2016",18,2,"3","2"
529,3,"14",6,"2016",28,7,"0","6"
511,3,"14",6,"2016",2,6,"1","2"
515,3,"14",6,"2016",3,19,"1","3"
519,3,"14",6,"2016",4,22,"5","1"
525,3,"14",6,"2016",20,8,"2","1"
1237,6,"24",9,"2016",7,26,"5","1"
490,3,"28",6,"2016",16,20,"3","2"
507,3,"14",6,"2016",11,18,"0","1"
553,3,"7",6,"2016",22,18,"1","0"
493,6,"27",6,"2016",10,23,"1","0"
533,6,"13",6,"2016",23,16,"2","1"
557,3,"7",6,"2016",7,23,"2","2"
495,4,"15",6,"2016",13,5,"1","2"
538,4,"8",6,"2016",4,16,"1","1"
499,3,"14",6,"2016",17,1,"0","1"
541,3,"7",6,"2016",5,6,"1","0"
503,3,"14",6,"2016",27,10,"2","2"
545,3,"7",6,"2016",17,2,"1","1"
548,3,"7",6,"2016",19,11,"0","3"
1339,3,"21",10,"2016",8,20,"0","0"
561,3,"7",6,"2016",28,27,"2","0"
598,2,"3",6,"2016",8,7,"2","0"
572,6,"6",6,"2016",13,8,"1","3"
620,3,"24",1,"2016",18,28,"0","0"
565,3,"7",6,"2016",1,10,"1","0"
601,2,"3",6,"2016",20,1,"0","0"
576,1,"4",6,"2016",6,4,"0","0"
568,3,"7",6,"2016",3,20,"0","2"
604,2,"3",6,"2016",18,17,"1","1"
580,1,"4",6,"2016",11,22,"3","0"
585,2,"3",6,"2016",10,28,"2","0"
609,2,"3",6,"2016",16,19,"3","0"
590,2,"3",6,"2016",23,13,"0","1"
613,2,"3",6,"2016",2,3,"1","2"
593,2,"3",6,"2016",27,5,"0","3"
616,4,"25",1,"2016",20,4,"0","1"
624,3,"24",1,"2016",6,22,"2","1"
628,3,"24",1,"2016",23,3,"1","1"
632,3,"24",1,"2016",16,1,"0","1"
636,3,"24",1,"2016",8,19,"3","0"
737,4,"4",1,"2016",11,5,"1","1"
664,3,"17",1,"2016",1,18,"3","0"
689,3,"17",1,"2016",7,16,"0","1"
669,3,"17",1,"2016",22,10,"2","1"
647,3,"24",1,"2016",11,17,"1","2"
